CET;Max TemperatureC;Mean TemperatureC;Min TemperatureC;Max Humidity; Mean Humidity; Min Humidity; Max Sea Level PressurehPa; Mean Sea Level PressurehPa; Min Sea Level PressurehPa; Max Wind SpeedKm/h; Mean Wind SpeedKm/h;Precipitationmm; Events;WindDirDegrees
11/12/2000;12;7;2;100;90;62;1034;1033;1032;8;3;0;Fog;358
12/12/2000;12;6;0;100;88;51;1034;1032;1031;13;3;0;;344
13/12/2000;12;6;1;100;86;58;1033;1031;1027;8;3;0;;358
14/12/2000;12;8;4;100;85;62;1027;1022;1020;23;6;0;Rain;212
15/12/2000;10;6;2;93;62;35;1023;1021;1019;26;11;0;;258
16/12/2000;8;2;-3;100;79;46;1025;1023;1021;8;3;0;;347
17/12/2000;7;1;-4;100;83;57;1023;1022;1021;13;5;0;;204
18/12/2000;8;6;3;100;83;71;1024;1023;1023;11;5;0;;23
19/12/2000;11;6;0;100;89;54;1023;1019;1015;10;3;0;Fog;9
20/12/2000;9;3;-2;100;82;57;1015;1012;1010;11;3;0;;358
21/12/2000;10;6;2;100;82;62;1012;1010;1007;21;6;0;;135
22/12/2000;8;7;7;100;82;71;1006;1002;1000;34;23;0;Rain;144
23/12/2000;9;7;6;100;90;71;1007;1005;1002;23;10;0;Rain;186
24/12/2000;10;8;7;100;89;76;1002;998;997;24;11;0;Rain;186
25/12/2000;9;7;6;100;88;81;1002;999;997;23;13;0;Rain;213
26/12/2000;9;7;5;100;89;76;998;996;994;23;11;0;Rain;220
27/12/2000;9;7;5;93;77;57;1008;999;994;27;19;0;;259
28/12/2000;9;6;3;100;81;57;1012;1008;1003;34;21;0;Rain;234
29/12/2000;10;8;7;81;72;54;1015;1011;1006;35;23;0;;254
30/12/2000;10;7;4;93;68;50;1020;1010;1003;48;27;0;Rain;306
31/12/2000;7;3;-1;93;79;60;1022;1020;1017;10;2;0;;354
01/01/2001;10;7;4;100;89;81;1017;1011;1007;26;11;0;Rain;204
02/01/2001;10;8;7;93;80;62;1018;1012;1008;27;21;0;;232
03/01/2001;9;7;6;93;83;71;1021;1018;1016;26;19;0;Rain;219
04/01/2001;11;9;7;100;83;67;1021;1018;1014;32;18;0;Rain;221
05/01/2001;14;10;6;100;93;82;1019;1011;1006;27;10;0;Rain;212
06/01/2001;13;9;6;100;76;54;1014;1009;1005;32;16;0;Rain;262
07/01/2001;8;6;3;93;73;46;1022;1018;1015;14;6;0;;278
08/01/2001;7;2;-3;100;77;53;1024;1022;1020;10;3;0;;161
09/01/2001;4;1;-2;100;94;75;1020;1016;1014;11;5;0;Rain;354
10/01/2001;10;7;3;100;98;87;1017;1015;1013;21;5;0;Rain;337
11/01/2001;11;8;5;100;90;76;1013;1010;1007;27;16;0;Rain;170
12/01/2001;9;7;6;100;93;81;1013;1009;1007;16;6;0;Rain;14
13/01/2001;12;6;1;100;78;58;1020;1017;1014;16;8;0;;348
14/01/2001;11;6;0;100;81;54;1020;1019;1018;11;3;0;;212
15/01/2001;7;3;1;100;89;81;1019;1017;1016;19;5;0;;271
16/01/2001;8;6;4;100;89;71;1018;1017;1017;21;8;0;Rain;214
17/01/2001;8;4;2;100;85;71;1022;1021;1018;21;6;0;Fog;213
18/01/2001;9;7;5;100;89;71;1022;1016;1012;27;11;0;Rain;208
19/01/2001;10;6;1;100;79;47;1027;1022;1014;26;6;0;Fog;271
20/01/2001;10;4;-1;100;80;47;1029;1028;1027;8;3;0;;62
21/01/2001;10;4;-2;100;85;58;1029;1026;1023;10;5;0;;334
22/01/2001;8;3;-1;100;92;71;1023;1019;1018;19;6;0;;257
23/01/2001;13;10;7;100;91;82;1020;1018;1016;34;18;0;Rain;215
24/01/2001;12;10;8;94;83;67;1016;1013;1011;32;23;0;Rain;224
25/01/2001;9;7;5;87;77;53;1018;1015;1012;32;24;0;Rain;240
26/01/2001;10;6;2;94;90;81;1019;1016;1010;34;18;0;Rain;216
27/01/2001;11;8;5;100;84;58;1016;1012;1008;32;16;0;Rain;260
28/01/2001;10;8;5;93;65;46;1008;1004;999;53;27;0;;279
29/01/2001;10;7;4;75;59;40;1023;1017;1009;39;23;0;;349
30/01/2001;11;4;-1;87;62;32;1026;1024;1023;14;6;0;;16
31/01/2001;14;7;-1;100;76;51;1025;1023;1022;11;3;0;;95
01/02/2001;14;10;6;81;63;48;1026;1025;1024;37;13;0;;358
02/02/2001;13;7;1;100;76;47;1026;1025;1023;11;5;0;;175
03/02/2001;12;6;-1;100;82;54;1025;1023;1021;14;5;0;;247
04/02/2001;11;7;3;100;83;54;1021;1019;1017;35;10;0;;253
05/02/2001;10;8;6;100;89;81;1022;1020;1019;23;11;0;Rain;200
06/02/2001;12;10;9;94;77;62;1019;1015;1012;26;16;0;;181
07/02/2001;10;8;6;100;84;66;1012;1008;1005;42;19;0;Rain;187
08/02/2001;9;7;6;93;77;54;1021;1013;1009;35;21;0;Rain;256
09/02/2001;10;5;0;93;70;46;1030;1026;1022;21;10;0;;218
10/02/2001;14;10;7;100;89;72;1037;1033;1030;11;6;0;;161
11/02/2001;17;11;5;100;82;52;1039;1037;1036;10;5;0;Fog;320
12/02/2001;17;9;2;100;81;52;1037;1035;1032;10;5;0;Fog;350
13/02/2001;17;9;2;100;77;48;1033;1026;1020;21;6;0;;343
14/02/2001;10;6;1;93;72;54;1022;1019;1018;23;8;0;;35
15/02/2001;12;8;5;87;74;50;1029;1025;1022;24;14;0;Rain;35
16/02/2001;14;7;1;93;63;33;1031;1029;1028;19;8;0;;16
17/02/2001;16;7;-1;93;59;27;1031;1029;1027;13;5;0;;330
18/02/2001;10;3;-3;100;70;35;1029;1027;1025;29;8;0;;19
19/02/2001;11;6;1;93;62;41;1032;1030;1029;19;10;0;Snow;37
20/02/2001;15;7;-2;93;59;29;1032;1029;1026;10;3;0;;360
21/02/2001;16;6;-3;93;56;22;1029;1027;1026;10;5;0;;318
22/02/2001;17;7;-2;100;64;30;1027;1023;1019;11;5;0;;15
23/02/2001;15;7;-1;93;72;38;1019;1013;1008;23;6;0;;335
24/02/2001;12;8;5;93;64;41;1009;1007;1005;27;8;0;;25
25/02/2001;9;6;1;65;47;32;1016;1013;1009;29;16;0;;23
26/02/2001;8;2;-4;80;54;34;1016;1013;1006;19;6;0;;204
27/02/2001;7;4;2;75;53;34;1006;1003;1001;40;18;0;;265
28/02/2001;8;4;2;65;45;31;1008;1006;1003;37;23;0;;282
01/03/2001;6;4;3;100;84;53;1009;1005;1001;19;11;0;Rain;241
02/03/2001;14;9;4;100;90;77;1000;991;965;40;19;0;Rain-Thunderstorm;230
03/03/2001;14;11;9;93;81;63;1004;999;996;47;26;0;Rain;217
04/03/2001;13;11;9;100;87;71;1008;1005;1003;37;21;0;Rain;204
05/03/2001;15;12;10;100;87;72;1017;1014;1008;19;11;0;Rain;199
06/03/2001;21;16;11;100;78;43;1017;1015;1013;39;11;0;Rain;207
07/03/2001;15;12;9;100;89;82;1017;1014;1010;21;10;0;Rain-Thunderstorm;194
08/03/2001;13;10;8;94;80;67;1015;1014;1012;35;23;0;Rain;241
09/03/2001;14;12;10;94;83;72;1018;1016;1014;35;26;0;;239
10/03/2001;18;14;12;94;84;72;1022;1020;1018;32;23;0;;241
11/03/2001;19;16;12;100;80;49;1022;1020;1018;24;11;0;;197
12/03/2001;15;12;9;100;78;58;1020;1016;1015;29;11;0;Rain;256
13/03/2001;14;7;1;93;63;36;1025;1023;1020;11;5;0;;83
14/03/2001;16;8;1;100;66;31;1024;1021;1017;10;3;0;;2
15/03/2001;20;11;2;93;64;28;1018;1014;1009;16;5;0;;61
16/03/2001;14;9;5;93;70;51;1010;1008;1007;35;13;0;Rain;208
17/03/2001;11;8;6;93;66;50;1013;1012;1009;26;16;0;;234
18/03/2001;14;9;5;93;77;63;1017;1014;1012;32;13;0;;208
19/03/2001;15;11;7;100;81;63;1020;1019;1017;21;10;0;;217
20/03/2001;18;12;7;100;76;49;1020;1019;1017;34;10;0;;222
21/03/2001;18;14;12;88;73;56;1019;1016;1015;35;14;0;;205
22/03/2001;21;17;13;88;69;40;1017;1015;1013;26;16;0;;204
23/03/2001;24;14;6;93;61;27;1014;1011;1006;16;5;0;;321
24/03/2001;16;13;10;82;59;42;1008;1006;1003;39;21;0;;235
25/03/2001;13;10;7;93;72;47;1010;1009;1008;34;16;0;Rain;228
26/03/2001;13;9;6;100;83;58;1010;1008;1006;27;11;0;Rain;191
27/03/2001;14;8;3;100;77;29;1014;1013;1010;21;5;0;Fog;222
28/03/2001;16;10;5;100;65;33;1017;1015;1014;24;8;0;;280
29/03/2001;14;11;8;87;60;38;1018;1016;1014;42;26;0;;270
30/03/2001;18;14;10;76;60;48;1021;1019;1018;32;23;0;;286
31/03/2001;21;14;8;93;59;33;1023;1021;1020;23;8;0;;31
01/04/2001;21;13;7;93;50;18;1023;1021;1019;14;5;0;;134
02/04/2001;18;11;5;87;60;36;1021;1019;1018;21;8;0;;300
03/04/2001;17;11;6;93;63;39;1021;1020;1018;21;8;0;;293
04/04/2001;18;11;4;93;67;42;1022;1020;1019;23;10;0;;218
05/04/2001;19;14;9;94;72;46;1025;1023;1022;19;8;0;;208
06/04/2001;21;13;7;93;68;42;1025;1023;1020;27;6;0;;285
07/04/2001;16;12;9;59;45;31;1023;1021;1019;40;27;0;;290
08/04/2001;17;11;5;76;49;30;1029;1026;1023;32;18;0;;356
09/04/2001;22;12;2;81;43;25;1029;1027;1024;16;6;0;;342
10/04/2001;22;13;6;76;50;28;1026;1025;1023;34;8;0;;30
11/04/2001;18;12;7;62;43;27;1026;1024;1023;37;14;0;;24
12/04/2001;20;11;3;70;44;20;1026;1024;1021;23;11;0;;27
13/04/2001;19;12;5;57;36;22;1022;1020;1016;26;14;0;;42
14/04/2001;20;13;6;66;41;18;1022;1020;1019;26;18;0;;58
15/04/2001;22;12;2;75;36;20;1023;1021;1018;16;6;0;;290
16/04/2001;23;14;5;81;48;27;1019;1016;1013;21;5;0;;339
17/04/2001;21;14;8;94;56;30;1014;1012;1008;32;11;0;Rain-Thunderstorm;17
18/04/2001;15;11;8;100;81;55;1013;1012;1011;16;6;0;Rain;36
19/04/2001;17;10;4;93;67;39;1012;1009;1006;26;6;0;;358
20/04/2001;15;8;2;70;;27;1014;1011;1009;27;18;0;;43
21/04/2001;14;8;2;65;45;29;1018;1016;1014;19;8;0;;350
22/04/2001;19;10;2;87;59;38;1016;1012;1009;39;10;0;;314
23/04/2001;20;16;11;82;63;46;1013;1011;1009;34;19;0;;236
24/04/2001;19;14;10;88;65;45;1015;1014;1013;34;19;0;;224
25/04/2001;17;13;9;77;45;20;1023;1020;1015;35;18;0;;282
26/04/2001;21;12;3;81;48;23;1023;1021;1017;14;6;0;;335
27/04/2001;18;12;6;81;52;28;1021;1018;1017;37;8;0;;19
28/04/2001;21;12;4;87;47;23;1022;1020;1015;14;6;0;;230
29/04/2001;18;12;7;88;64;28;1015;1010;1004;29;6;0;Rain;227
30/04/2001;11;7;4;71;50;35;1012;1008;1006;23;10;0;;90
01/05/2001;11;7;3;93;76;50;1013;1012;1011;24;8;0;Rain;358
02/05/2001;11;6;2;100;80;47;1023;1013;1011;34;6;0;Fog;167
03/05/2001;14;9;5;93;69;38;1012;1010;1007;21;5;0;;80
04/05/2001;14;8;3;93;71;41;1012;1010;1008;14;8;0;Rain;355
05/05/2001;15;9;4;93;59;31;1015;1014;1012;27;8;0;;358
06/05/2001;17;9;2;87;54;32;1018;1016;1015;19;8;0;;25
07/05/2001;18;10;2;87;55;32;1019;1017;1016;11;8;0;;22
08/05/2001;19;13;7;94;65;30;1019;1017;1014;24;10;0;Rain;22
09/05/2001;16;12;9;100;72;52;1016;1014;1012;23;6;0;Rain;121
10/05/2001;16;12;8;100;79;48;1017;1015;1013;19;3;0;;262
11/05/2001;21;13;6;100;67;35;1019;1018;1017;13;3;0;;217
12/05/2001;22;14;7;93;61;29;1019;1016;1012;23;6;0;;255
13/05/2001;18;14;10;88;59;37;1016;1014;1012;29;16;0;;221
14/05/2001;15;13;11;94;63;41;1013;1012;1011;23;11;0;Rain;216
15/05/2001;19;14;11;94;76;46;1015;1013;1011;29;11;0;;215
16/05/2001;22;16;10;87;62;43;1016;1015;1013;24;11;0;;221
17/05/2001;24;17;9;100;61;36;1017;1015;1014;16;10;0;;239
18/05/2001;25;20;15;77;61;39;1018;1016;1014;23;10;0;;42
19/05/2001;20;16;12;94;79;60;1019;1017;1016;98;5;0;;47
20/05/2001;22;17;13;100;75;41;1019;1017;1016;21;5;0;Rain;231
21/05/2001;23;17;12;94;63;31;1017;1016;1013;27;6;0;;200
22/05/2001;23;17;11;94;65;33;1018;1016;1015;21;6;0;;326
23/05/2001;25;17;8;94;58;24;1021;1019;1018;21;5;0;;8
24/05/2001;27;19;11;94;53;28;1023;1021;1019;16;6;0;;334
25/05/2001;29;20;11;82;51;26;1022;1021;1018;13;5;0;;356
26/05/2001;30;21;13;58;38;25;1022;1020;1018;13;5;0;;359
27/05/2001;31;22;14;63;39;21;1026;1024;1021;14;6;0;;76
28/05/2001;33;23;13;82;42;16;1028;1026;1024;8;5;0;;19
29/05/2001;33;23;14;72;38;18;1026;1023;1020;11;6;0;;62
30/05/2001;33;24;15;77;39;16;1021;1019;1015;10;5;0;;24
31/05/2001;34;24;16;72;35;15;1018;1017;1015;16;6;0;;230
01/06/2001;33;26;19;64;40;21;1019;1017;1016;16;6;0;;358
02/06/2001;33;24;15;77;42;14;1018;1017;1015;27;6;0;;329
03/06/2001;33;23;13;67;33;12;1019;1018;1017;29;10;0;;283
04/06/2001;31;22;14;55;26;8;1023;1021;1019;26;10;0;;215
05/06/2001;31;21;11;62;29;10;1022;1021;1018;26;10;0;;281
06/06/2001;29;22;16;52;30;13;1022;1020;1018;16;8;0;;7
07/06/2001;31;21;12;54;32;12;1020;1017;1013;24;8;0;;275
08/06/2001;31;22;13;58;28;11;1014;1013;1010;29;11;0;;256
09/06/2001;25;20;15;88;53;19;1014;1012;1011;21;14;0;Rain;243
10/06/2001;23;18;13;100;70;35;1021;1015;1012;27;11;0;Rain;46
11/06/2001;26;17;9;67;39;14;1024;1022;1019;27;13;0;;28
12/06/2001;27;19;11;76;45;16;1021;1019;1016;19;5;0;;312
13/06/2001;29;20;12;82;43;19;1018;1017;1015;21;8;0;;291
14/06/2001;32;22;13;72;38;19;1018;1016;1014;23;8;0;;249
15/06/2001;28;21;15;59;28;9;1016;1014;1013;37;18;0;;238
16/06/2001;24;18;12;58;36;19;1021;1019;1016;23;13;0;;295
17/06/2001;26;18;11;51;33;20;1023;1022;1020;19;8;0;;29
18/06/2001;28;19;11;58;31;8;1026;1024;1020;24;16;0;;45
19/06/2001;31;21;11;47;25;12;1023;1021;1017;14;6;0;;350
20/06/2001;34;23;12;62;28;11;1020;1018;1016;11;6;0;;305
21/06/2001;37;26;15;48;24;9;1019;1017;1015;16;6;0;;360
22/06/2001;34;26;18;32;24;13;1018;1016;1013;16;8;0;;303
23/06/2001;34;24;16;52;33;13;1016;1015;1014;26;8;0;;284
24/06/2001;24;19;17;39;34;27;1019;1017;1016;26;8;0;;332
25/06/2001;;;;;;;1021;1019;1018;26;14;0;;231
26/06/2001;;;;;;;1021;1019;1016;26;11;0;;248
27/06/2001;23;21;19;35;32;29;1020;1018;1017;24;10;0;;333
28/06/2001;29;21;13;67;35;16;1024;1022;1020;13;6;0;;16
29/06/2001;32;23;14;55;27;14;1023;1021;1019;13;5;0;;208
30/06/2001;35;26;16;45;26;13;1024;1022;1020;13;5;0;;13
01/07/2001;36;27;18;45;25;12;1025;1023;1021;11;6;0;;90
02/07/2001;36;27;19;43;27;12;1023;1021;1018;27;6;0;Thunderstorm;68
03/07/2001;33;26;18;49;30;17;1021;1017;1013;23;10;0;;306
04/07/2001;29;23;18;56;37;23;1013;1009;1006;40;13;0;;263
05/07/2001;25;18;12;55;38;24;1019;1010;1009;27;8;0;;253
06/07/2001;23;18;14;77;49;29;1017;1013;1011;24;16;0;Rain;268
07/07/2001;27;18;10;76;43;20;1021;1019;1017;21;8;0;;280
08/07/2001;28;20;13;67;39;19;1019;1017;1015;26;8;0;;270
09/07/2001;26;20;15;94;50;28;1018;1016;1014;19;10;0;Rain;359
10/07/2001;31;22;13;88;48;22;1021;1019;1017;14;6;0;;236
11/07/2001;35;26;16;63;31;13;1022;1020;1019;19;6;0;;307
12/07/2001;34;26;17;52;30;16;1021;1019;1016;21;5;0;;350
13/07/2001;33;24;17;49;27;14;1018;1016;1013;26;6;0;;251
14/07/2001;28;22;17;56;39;23;1015;1013;1011;27;11;0;;249
15/07/2001;25;19;14;88;46;24;1019;1017;1014;21;11;0;;74
16/07/2001;27;21;16;55;34;16;1017;1016;1015;23;10;0;;334
17/07/2001;30;22;15;48;32;20;1019;1016;1012;24;8;0;;255
18/07/2001;25;20;15;52;36;19;1015;1013;1011;27;14;0;;288
19/07/2001;23;18;13;51;37;29;1021;1016;1012;32;19;0;;307
20/07/2001;28;19;11;62;33;11;1024;1022;1020;11;5;0;;79
21/07/2001;32;22;12;41;27;13;1022;1020;1016;16;6;0;;311
22/07/2001;34;24;15;42;25;12;1019;1017;1014;23;6;0;;302
23/07/2001;35;26;17;42;24;7;1015;1014;1011;23;8;0;;257
24/07/2001;32;24;17;45;25;12;1015;1013;1012;24;8;0;;255
25/07/2001;33;23;14;48;31;15;1017;1016;1014;16;6;0;;173
26/07/2001;33;24;17;63;32;16;1017;1016;1014;24;10;0;;231
27/07/2001;30;22;15;48;29;16;1017;1016;1014;19;8;0;;244
28/07/2001;32;23;16;53;33;16;1018;1016;1015;27;6;0;;89
29/07/2001;32;24;18;78;45;22;1021;1019;1018;19;11;0;Rain-Thunderstorm;96
30/07/2001;32;26;19;46;34;24;1025;1023;1021;13;8;0;;50
31/07/2001;36;28;21;46;29;16;1024;1021;1018;37;13;0;;97
01/08/2001;33;28;23;38;27;16;1021;1019;1016;26;13;0;;182
02/08/2001;29;24;19;64;41;24;1019;1017;1016;24;13;0;;234
03/08/2001;30;23;17;68;40;20;1020;1018;1017;24;6;0;;338
04/08/2001;30;23;16;52;30;17;1022;1021;1020;19;8;0;;345
05/08/2001;32;23;16;59;36;18;1025;1024;1022;21;10;0;;354
06/08/2001;34;24;15;48;27;15;1025;1023;1021;13;5;0;;21
07/08/2001;35;26;17;52;29;13;1022;1019;1015;26;8;0;;309
08/08/2001;32;24;18;43;30;19;1017;1016;1013;24;10;0;;255
09/08/2001;32;24;18;49;31;19;1019;1016;1015;21;6;0;;350
10/08/2001;32;24;17;59;43;27;1023;1021;1019;27;13;0;;35
11/08/2001;34;26;18;57;39;21;1025;1022;1020;13;8;0;;31
12/08/2001;34;26;18;64;41;16;1022;1020;1017;14;3;0;;9
13/08/2001;34;27;21;61;41;14;1019;1016;1012;32;8;0;Thunderstorm;102
14/08/2001;33;26;18;77;48;22;1018;1016;1013;27;11;0;Thunderstorm;229
15/08/2001;30;24;19;83;44;19;1019;1017;1015;21;8;0;Rain;263
16/08/2001;29;23;18;56;32;13;1020;1018;1016;24;8;0;;260
17/08/2001;29;21;14;77;41;13;1018;1017;1015;23;8;0;;243
18/08/2001;28;21;15;53;40;18;1016;1014;1013;26;13;0;;216
19/08/2001;28;21;14;72;36;10;1016;1014;1013;24;11;0;;245
20/08/2001;30;21;13;63;32;17;1019;1017;1016;11;5;0;;341
21/08/2001;33;24;15;55;33;16;1020;1018;1017;16;6;0;;292
22/08/2001;34;24;16;59;32;16;1022;1020;1018;21;6;0;;251
23/08/2001;36;26;15;51;28;12;1021;1019;1016;16;5;0;;310
24/08/2001;36;26;17;45;26;10;1018;1017;1014;19;6;0;;327
25/08/2001;32;26;21;44;29;22;1018;1017;1015;23;8;0;;326
26/08/2001;32;27;22;57;36;17;1019;1017;1015;29;8;0;;53
27/08/2001;32;24;17;52;34;18;1019;1017;1014;19;8;0;;122
28/08/2001;30;25;20;60;39;23;1017;1015;1014;24;11;0;;200
29/08/2001;28;21;15;72;46;30;1017;1016;1015;23;10;0;;277
30/08/2001;28;22;16;68;44;28;1018;1017;1015;13;5;0;;40
31/08/2001;29;22;16;63;40;24;1019;1017;1015;21;8;0;;12
01/09/2001;28;21;14;63;40;25;1019;1017;1015;24;14;0;;45
02/09/2001;29;22;15;51;40;25;1019;1017;1014;13;8;0;;5
03/09/2001;31;24;18;78;52;29;1017;1016;1013;23;6;0;Thunderstorm;96
04/09/2001;32;23;15;88;55;27;1019;1017;1016;21;6;0;;341
05/09/2001;31;23;15;63;42;23;1021;1019;1015;16;10;0;;5
06/09/2001;29;22;16;64;40;30;1017;1016;1014;34;8;0;Tornado;31
07/09/2001;27;20;13;68;37;20;1022;1020;1017;23;10;0;;29
08/09/2001;29;21;13;67;41;16;1023;1021;1018;13;6;0;;359
09/09/2001;31;22;13;63;34;16;1019;1017;1014;21;6;0;;11
10/09/2001;30;21;13;63;34;12;1018;1017;1015;21;8;0;;23
11/09/2001;29;20;12;51;29;19;1019;1017;1016;10;5;0;;64
12/09/2001;30;21;13;51;32;15;1021;1020;1018;19;6;0;;235
13/09/2001;30;21;13;58;32;16;1021;1019;1016;24;6;0;;258
14/09/2001;29;21;13;51;29;19;1016;1014;1012;26;6;0;;14
15/09/2001;29;20;12;63;44;23;1019;1017;1015;26;11;0;;18
16/09/2001;31;21;12;51;32;10;1021;1019;1017;23;6;0;;9
17/09/2001;28;20;12;48;30;15;1019;1016;1012;35;10;0;;47
18/09/2001;22;16;9;66;37;15;1018;1016;1013;32;16;0;;42
19/09/2001;25;17;8;53;42;31;1015;1014;1013;14;6;0;;317
20/09/2001;26;19;13;73;54;34;1017;1016;1015;19;6;0;;274
21/09/2001;25;21;17;82;63;41;1017;1015;1012;21;8;0;Rain;166
22/09/2001;21;17;14;100;74;40;1013;1008;1004;26;10;0;Rain;197
23/09/2001;17;14;12;94;79;63;1011;1007;1005;34;16;0;;230
24/09/2001;21;17;14;94;65;42;1019;1014;1011;26;11;0;Rain;251
25/09/2001;21;14;8;93;53;28;1023;1021;1019;14;8;0;;360
26/09/2001;23;14;7;93;60;29;1024;1022;1020;11;5;0;;336
27/09/2001;23;16;8;82;58;38;1020;1019;1015;10;6;0;;351
28/09/2001;19;16;13;100;75;55;1016;1014;1013;23;8;0;Rain;175
29/09/2001;20;15;10;100;77;52;1018;1016;1014;11;3;0;;271
30/09/2001;22;16;10;100;79;50;1022;1020;1018;13;3;0;;166
01/10/2001;24;17;11;100;68;38;1023;1021;1020;14;6;0;;223
02/10/2001;27;19;11;100;66;37;1021;1018;1015;14;6;0;;297
03/10/2001;23;19;15;88;66;44;1020;1018;1017;26;11;0;;222
04/10/2001;25;18;11;88;60;36;1020;1017;1014;23;6;0;;311
05/10/2001;22;18;15;77;61;40;1017;1016;1014;27;10;0;;224
06/10/2001;18;16;14;100;87;72;1017;1016;1015;21;8;0;Rain;200
07/10/2001;18;14;11;94;70;52;1020;1018;1017;32;16;0;;235
08/10/2001;16;14;13;88;79;67;1019;1017;1015;26;14;0;Rain;218
09/10/2001;18;12;7;100;67;34;1018;1016;1015;16;6;0;;5
10/10/2001;22;14;7;87;61;38;1025;1021;1019;23;10;0;;27
11/10/2001;25;19;13;88;66;47;1026;1025;1024;35;14;0;;75
12/10/2001;20;17;12;100;83;60;1026;1024;1021;35;10;0;Rain;122
13/10/2001;19;14;11;100;79;56;1026;1024;1022;13;5;0;Rain;166
14/10/2001;20;14;9;100;79;49;1025;1023;1021;13;5;0;Fog;156
15/10/2001;20;14;9;100;77;49;1024;1022;1020;24;6;0;;222
16/10/2001;23;17;10;94;72;41;1026;1024;1021;11;5;0;;13
17/10/2001;21;17;13;94;76;52;1022;1018;1014;37;11;0;Rain;176
18/10/2001;18;14;12;100;92;77;1017;1015;1012;23;6;0;Rain;157
19/10/2001;17;13;11;100;89;72;1011;1008;1005;42;18;0;Rain-Thunderstorm;173
20/10/2001;13;11;9;100;88;77;1012;1007;1004;24;10;0;Rain;204
21/10/2001;16;13;10;94;72;55;1019;1017;1012;23;13;0;;213
22/10/2001;20;16;11;94;76;46;1019;1018;1017;24;6;0;;203
23/10/2001;18;14;11;94;75;49;1028;1023;1019;23;8;0;Rain;231
24/10/2001;19;12;5;100;78;43;1032;1030;1028;10;3;0;;16
25/10/2001;18;12;6;100;84;59;1030;1028;1025;13;5;0;;351
26/10/2001;19;14;9;100;80;56;1025;1023;1021;11;5;0;;298
27/10/2001;20;14;8;100;81;49;1023;1021;1020;11;5;0;;355
28/10/2001;23;17;12;100;75;50;1027;1024;1021;14;8;0;Rain;347
29/10/2001;26;18;11;94;67;32;1030;1029;1028;13;6;0;;355
30/10/2001;24;16;8;94;69;34;1030;1028;1025;10;5;0;;345
31/10/2001;24;16;8;93;69;36;1029;1027;1026;21;5;0;;349
01/11/2001;20;14;9;93;48;15;1030;1028;1026;40;11;0;;32
02/11/2001;18;12;6;62;38;21;1030;1028;1027;19;8;0;;27
03/11/2001;16;11;6;87;72;48;1030;1028;1026;10;5;0;Rain-Thunderstorm;355
04/11/2001;13;10;8;100;91;77;1026;1024;1022;10;5;0;Rain-Thunderstorm;9
05/11/2001;15;10;6;100;80;55;1022;1021;1020;23;8;0;;17
06/11/2001;15;10;6;87;70;58;1025;1023;1022;19;11;0;;20
07/11/2001;18;10;2;93;71;40;1028;1025;1024;11;6;0;;354
08/11/2001;18;10;2;100;64;27;1025;1020;1015;27;8;0;;327
09/11/2001;11;6;1;66;48;34;1017;1014;1012;45;18;0;;13
10/11/2001;7;3;-1;64;38;16;1017;1016;1014;52;23;0;;27
11/11/2001;13;4;-5;74;46;26;1017;1015;1012;26;6;0;;29
12/11/2001;14;6;-2;80;57;41;1019;1017;1015;37;10;0;;5
13/11/2001;15;9;4;87;61;42;1019;1018;1017;32;10;0;;1
14/11/2001;9;6;2;66;48;29;1019;1018;1017;50;29;0;;9
15/11/2001;7;2;-2;93;63;36;1018;1017;1016;27;10;0;Rain;28
16/11/2001;8;7;5;76;68;57;1023;1020;1017;29;14;0;;78
17/11/2001;8;4;2;93;83;71;1024;1023;1022;11;3;0;Rain;37
18/11/2001;8;4;2;100;87;71;1023;1021;1020;10;3;0;Rain;302
19/11/2001;11;4;-1;100;80;50;1025;1022;1021;14;3;0;;347
20/11/2001;12;6;-1;93;71;43;1028;1025;1024;14;5;0;;50
21/11/2001;11;6;2;87;69;50;1030;1028;1027;11;6;0;;22
22/11/2001;14;7;1;100;65;32;1028;1026;1024;21;5;0;;18
23/11/2001;16;7;-2;74;56;36;1026;1024;1022;24;10;0;;12
24/11/2001;13;6;-1;93;68;38;1026;1024;1022;13;6;0;;341
25/11/2001;13;6;-2;100;73;38;1023;1021;1019;11;6;0;;344
26/11/2001;9;4;-1;100;84;66;1020;1017;1015;11;5;0;;12
27/11/2001;12;8;4;100;72;46;1023;1018;1015;16;5;0;;14
28/11/2001;11;3;-4;93;66;35;1029;1027;1024;8;3;0;;18
29/11/2001;13;6;-2;93;77;44;1030;1028;1027;10;5;0;;3
30/11/2001;12;4;-2;100;83;54;1028;1026;1024;10;5;0;;24
01/12/2001;4;1;-1;100;97;93;1025;1024;1022;8;3;0;Fog;25
02/12/2001;12;6;-1;100;88;54;1024;1022;1021;8;5;0;Fog;355
03/12/2001;13;4;-3;100;82;54;1027;1025;1024;10;5;0;;345
04/12/2001;11;4;-1;100;92;62;1031;1029;1027;8;2;0;Fog;124
05/12/2001;14;6;-3;100;87;48;1032;1031;1029;8;2;0;Fog;359
06/12/2001;16;6;-3;100;74;34;1031;1029;1026;8;5;0;;346
07/12/2001;11;6;0;93;78;54;1026;1024;1022;10;3;0;;3
08/12/2001;12;4;-2;100;82;51;1027;1025;1024;10;5;0;;348
09/12/2001;10;4;-1;100;80;53;1029;1027;1027;21;6;0;;8
